TABLE_NAME,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,NUMERIC_PRECISION,NUMERIC_SCALE,IS_NULLABLE,COLUMN_DEFAULT,CHAVE_PRIMARIA
sysdtspackagelog,errordescription,nvarchar,2000.0,,,YES,,NAO
sysdtspackages,name,nvarchar,128.0,,,NO,,NAO
sysdtspackages,id,uniqueidentifier,,,,NO,,SIM
sysdtspackages,versionid,uniqueidentifier,,,,NO,,SIM
sysdtspackages,description,nvarchar,1024.0,,,YES,,NAO
sysdtspackages,categoryid,uniqueidentifier,,,,NO,,NAO
sysdtspackages,createdate,datetime,,,,YES,,NAO
sysdtspackages,owner,nvarchar,128.0,,,NO,,NAO
sysdtspackages,packagedata,image,2147483647.0,,,YES,,NAO
sysdtspackages,owner_sid,varbinary,85.0,,,NO,(suser_sid(N'sa')),NAO
sysdtspackages,packagetype,int,,10.0,0.0,NO,((0)),NAO
sysdtssteplog,stepexecutionid,bigint,,19.0,0.0,NO,,SIM
sysdtssteplog,lineagefull,uniqueidentifier,,,,NO,,NAO
sysdtssteplog,stepname,nvarchar,128.0,,,NO,,NAO
sysdtssteplog,stepexecstatus,int,,10.0,0.0,YES,,NAO
sysdtssteplog,stepexecresult,int,,10.0,0.0,YES,,NAO
sysdtssteplog,starttime,datetime,,,,NO,,NAO
sysdtssteplog,endtime,datetime,,,,YES,,NAO
sysdtssteplog,elapsedtime,float,,53.0,,YES,,NAO
sysdtssteplog,errorcode,int,,10.0,0.0,YES,,NAO
sysdtssteplog,errordescription,nvarchar,2000.0,,,YES,,NAO
sysdtssteplog,progresscount,bigint,,19.0,0.0,YES,,NAO
sysdtstasklog,stepexecutionid,bigint,,19.0,0.0,NO,,SIM
sysdtstasklog,sequenceid,int,,10.0,0.0,NO,,SIM
sysdtstasklog,errorcode,int,,10.0,0.0,NO,,NAO
sysdtstasklog,description,nvarchar,2000.0,,,YES,,NAO
sysjobactivity,session_id,int,,10.0,0.0,NO,,NAO
sysjobactivity,job_id,uniqueidentifier,,,,NO,,NAO
sysjobactivity,run_requested_date,datetime,,,,YES,,NAO
sysjobactivity,run_requested_source,nvarchar,128.0,,,YES,,NAO
sysjobactivity,queued_date,datetime,,,,YES,,NAO
sysjobactivity,start_execution_date,datetime,,,,YES,,NAO
sysjobactivity,last_executed_step_id,int,,10.0,0.0,YES,,NAO
sysjobactivity,last_executed_step_date,datetime,,,,YES,,NAO
sysjobactivity,stop_execution_date,datetime,,,,YES,,NAO
sysjobactivity,job_history_id,int,,10.0,0.0,YES,,NAO
sysjobactivity,next_scheduled_run_date,datetime,,,,YES,,NAO
sysjobhistory,instance_id,int,,10.0,0.0,NO,,NAO
sysjobhistory,job_id,uniqueidentifier,,,,NO,,NAO
sysjobhistory,step_id,int,,10.0,0.0,NO,,NAO
sysjobhistory,step_name,nvarchar,128.0,,,NO,,NAO
sysjobhistory,sql_message_id,int,,10.0,0.0,NO,,NAO
sysjobhistory,sql_severity,int,,10.0,0.0,NO,,NAO
sysjobhistory,message,nvarchar,4000.0,,,YES,,NAO
sysjobhistory,run_status,int,,10.0,0.0,NO,,NAO
sysjobhistory,run_date,int,,10.0,0.0,NO,,NAO
sysjobhistory,run_time,int,,10.0,0.0,NO,,NAO
sysjobhistory,run_duration,int,,10.0,0.0,NO,,NAO
sysjobhistory,operator_id_emailed,int,,10.0,0.0,NO,,NAO
sysjobhistory,operator_id_netsent,int,,10.0,0.0,NO,,NAO
sysjobhistory,operator_id_paged,int,,10.0,0.0,NO,,NAO
sysjobhistory,retries_attempted,int,,10.0,0.0,NO,,NAO
sysjobhistory,server,nvarchar,128.0,,,NO,,NAO
sysjobs,job_id,uniqueidentifier,,,,NO,,NAO
sysjobs,originating_server_id,int,,10.0,0.0,NO,,NAO
sysjobs,name,nvarchar,128.0,,,NO,,NAO
sysjobs,enabled,tinyint,,3.0,0.0,NO,,NAO
sysjobs,description,nvarchar,512.0,,,YES,,NAO
sysjobs,start_step_id,int,,10.0,0.0,NO,,NAO
sysjobs,category_id,int,,10.0,0.0,NO,,NAO
sysjobs,owner_sid,varbinary,85.0,,,NO,,NAO
sysjobs,notify_level_eventlog,int,,10.0,0.0,NO,,NAO
sysjobs,notify_level_email,int,,10.0,0.0,NO,,NAO
sysjobs,notify_level_netsend,int,,10.0,0.0,NO,,NAO
sysjobs,notify_level_page,int,,10.0,0.0,NO,,NAO
sysjobs,notify_email_operator_id,int,,10.0,0.0,NO,,NAO
sysjobs,notify_netsend_operator_id,int,,10.0,0.0,NO,,NAO
sysjobs,notify_page_operator_id,int,,10.0,0.0,NO,,NAO
sysjobs,delete_level,int,,10.0,0.0,NO,,NAO
sysjobs,date_created,datetime,,,,NO,,NAO
sysjobs,date_modified,datetime,,,,NO,,NAO
sysjobs,version_number,int,,10.0,0.0,NO,,NAO
sysjobschedules,schedule_id,int,,10.0,0.0,YES,,NAO
sysjobschedules,job_id,uniqueidentifier,,,,YES,,NAO
sysjobschedules,next_run_date,int,,10.0,0.0,NO,((0)),NAO
sysjobschedules,next_run_time,int,,10.0,0.0,NO,((0)),NAO
sysjobservers,job_id,uniqueidentifier,,,,NO,,NAO
sysjobservers,server_id,int,,10.0,0.0,NO,,NAO
sysjobservers,last_run_outcome,tinyint,,3.0,0.0,NO,,NAO
sysjobservers,last_outcome_message,nvarchar,4000.0,,,YES,,NAO
sysjobservers,last_run_date,int,,10.0,0.0,NO,,NAO
sysjobservers,last_run_time,int,,10.0,0.0,NO,,NAO
sysjobservers,last_run_duration,int,,10.0,0.0,NO,,NAO
sysjobsteps,job_id,uniqueidentifier,,,,NO,,NAO
sysjobsteps,step_id,int,,10.0,0.0,NO,,NAO
sysjobsteps,step_name,nvarchar,128.0,,,NO,,NAO
sysjobsteps,subsystem,nvarchar,40.0,,,NO,,NAO
sysjobsteps,command,nvarchar,-1.0,,,YES,,NAO
sysjobsteps,flags,int,,10.0,0.0,NO,,NAO
sysjobsteps,additional_parameters,ntext,1073741823.0,,,YES,,NAO
sysjobsteps,cmdexec_success_code,int,,10.0,0.0,NO,,NAO
sysjobsteps,on_success_action,tinyint,,3.0,0.0,NO,,NAO
sysjobsteps,on_success_step_id,int,,10.0,0.0,NO,,NAO
sysjobsteps,on_fail_action,tinyint,,3.0,0.0,NO,,NAO
sysjobsteps,on_fail_step_id,int,,10.0,0.0,NO,,NAO
sysjobsteps,server,nvarchar,128.0,,,YES,,NAO
sysjobsteps,database_name,nvarchar,128.0,,,YES,,NAO
sysjobsteps,database_user_name,nvarchar,128.0,,,YES,,NAO
sysjobsteps,retry_attempts,int,,10.0,0.0,NO,,NAO
sysjobsteps,retry_interval,int,,10.0,0.0,NO,,NAO
sysjobsteps,os_run_priority,int,,10.0,0.0,NO,,NAO
sysjobsteps,output_file_name,nvarchar,200.0,,,YES,,NAO
sysjobsteps,last_run_outcome,int,,10.0,0.0,NO,,NAO
sysjobsteps,last_run_duration,int,,10.0,0.0,NO,,NAO
sysjobsteps,last_run_retries,int,,10.0,0.0,NO,,NAO
sysjobsteps,last_run_date,int,,10.0,0.0,NO,,NAO
sysjobsteps,last_run_time,int,,10.0,0.0,NO,,NAO
sysjobsteps,proxy_id,int,,10.0,0.0,YES,,NAO
sysjobsteps,step_uid,uniqueidentifier,,,,YES,,NAO
sysjobstepslogs,log_id,int,,10.0,0.0,NO,,SIM
sysjobstepslogs,log,nvarchar,-1.0,,,NO,,NAO
sysjobstepslogs,date_created,datetime,,,,NO,(getdate()),NAO
sysjobstepslogs,date_modified,datetime,,,,NO,(getdate()),NAO
sysjobstepslogs,log_size,bigint,,19.0,0.0,YES,,NAO
sysjobstepslogs,step_uid,uniqueidentifier,,,,NO,,NAO
sysmail_account,account_id,int,,10.0,0.0,NO,,SIM
sysmail_account,name,nvarchar,128.0,,,NO,,NAO
sysmail_account,description,nvarchar,256.0,,,YES,,NAO
sysmail_account,email_address,nvarchar,128.0,,,NO,,NAO
sysmail_account,display_name,nvarchar,128.0,,,YES,,NAO
sysmail_account,replyto_address,nvarchar,128.0,,,YES,,NAO
sysmail_account,last_mod_datetime,datetime,,,,NO,(getdate()),NAO
sysmail_account,last_mod_user,nvarchar,128.0,,,NO,(suser_sname()),NAO
sysmail_attachments,attachment_id,int,,10.0,0.0,NO,,NAO
sysmail_attachments,mailitem_id,int,,10.0,0.0,NO,,NAO
sysmail_attachments,filename,nvarchar,260.0,,,NO,,NAO
sysmail_attachments,filesize,int,,10.0,0.0,NO,,NAO
sysmail_attachments,attachment,varbinary,-1.0,,,YES,,NAO
sysmail_attachments,last_mod_date,datetime,,,,NO,(getdate()),NAO
sysmail_attachments,last_mod_user,nvarchar,128.0,,,NO,(suser_sname()),NAO
sysmail_attachments_transfer,transfer_id,int,,10.0,0.0,NO,,SIM
sysmail_attachments_transfer,uid,uniqueidentifier,,,,NO,,NAO
sysmail_attachments_transfer,filename,nvarchar,260.0,,,NO,,NAO
sysmail_attachments_transfer,filesize,int,,10.0,0.0,NO,,NAO
sysmail_attachments_transfer,attachment,varbinary,-1.0,,,YES,,NAO
sysmail_attachments_transfer,create_date,datetime,,,,NO,(getdate()),NAO
sysmail_configuration,paramname,nvarchar,256.0,,,NO,,SIM
sysmail_configuration,paramvalue,nvarchar,256.0,,,YES,,NAO
sysmail_configuration,description,nvarchar,256.0,,,YES,,NAO
sysmail_configuration,last_mod_datetime,datetime,,,,NO,(getdate()),NAO
sysmail_configuration,last_mod_user,nvarchar,128.0,,,NO,(suser_sname()),NAO
sysmail_log,log_id,int,,10.0,0.0,NO,,SIM
sysmail_log,event_type,int,,10.0,0.0,NO,,NAO
sysmail_log,log_date,datetime,,,,NO,(getdate()),NAO
sysmail_log,description,nvarchar,-1.0,,,YES,,NAO
sysmail_log,process_id,int,,10.0,0.0,YES,,NAO
sysmail_log,mailitem_id,int,,10.0,0.0,YES,,NAO
sysmail_log,account_id,int,,10.0,0.0,YES,,NAO
sysmail_log,last_mod_date,datetime,,,,NO,(getdate()),NAO
sysmail_log,last_mod_user,nvarchar,128.0,,,NO,(suser_sname()),NAO
sysmail_mailitems,mailitem_id,int,,10.0,0.0,NO,,SIM
sysmail_mailitems,profile_id,int,,10.0,0.0,NO,,NAO
sysmail_mailitems,recipients,varchar,-1.0,,,YES,,NAO
sysmail_mailitems,copy_recipients,varchar,-1.0,,,YES,,NAO
sysmail_mailitems,blind_copy_recipients,varchar,-1.0,,,YES,,NAO
sysmail_mailitems,subject,nvarchar,255.0,,,YES,,NAO
sysmail_mailitems,from_address,varchar,-1.0,,,YES,,NAO
sysmail_mailitems,reply_to,varchar,-1.0,,,YES,,NAO
sysmail_mailitems,body,nvarchar,-1.0,,,YES,,NAO
sysmail_mailitems,body_format,varchar,20.0,,,YES,,NAO
sysmail_mailitems,importance,varchar,6.0,,,YES,,NAO
sysmail_mailitems,sensitivity,varchar,12.0,,,YES,,NAO
sysmail_mailitems,file_attachments,nvarchar,-1.0,,,YES,,NAO
sysmail_mailitems,attachment_encoding,varchar,20.0,,,YES,,NAO
sysmail_mailitems,query,nvarchar,-1.0,,,YES,,NAO
sysmail_mailitems,execute_query_database,nvarchar,128.0,,,YES,,NAO
sysmail_mailitems,attach_query_result_as_file,bit,,,,YES,,NAO
sysmail_mailitems,query_result_header,bit,,,,YES,,NAO
sysmail_mailitems,query_result_width,int,,10.0,0.0,YES,,NAO
sysmail_mailitems,query_result_separator,char,1.0,,,YES,,NAO
sysmail_mailitems,exclude_query_output,bit,,,,YES,,NAO
sysmail_mailitems,append_query_error,bit,,,,YES,,NAO
sysmail_mailitems,send_request_date,datetime,,,,NO,(getdate()),NAO
sysmail_mailitems,send_request_user,nvarchar,128.0,,,NO,(suser_sname()),NAO
sysmail_mailitems,sent_account_id,int,,10.0,0.0,YES,,NAO
sysmail_mailitems,sent_status,tinyint,,3.0,0.0,YES,((0)),NAO
sysmail_mailitems,sent_date,datetime,,,,YES,,NAO
sysmail_mailitems,last_mod_date,datetime,,,,NO,(getdate()),NAO
sysmail_mailitems,last_mod_user,nvarchar,128.0,,,NO,(suser_sname()),NAO
sysmail_principalprofile,profile_id,int,,10.0,0.0,NO,,SIM
sysmail_principalprofile,principal_sid,varbinary,85.0,,,NO,,SIM
sysmail_principalprofile,is_default,bit,,,,NO,((0)),NAO
sysmail_principalprofile,last_mod_datetime,datetime,,,,NO,(getdate()),NAO
sysmail_principalprofile,last_mod_user,nvarchar,128.0,,,NO,(suser_sname()),NAO
sysmail_profile,profile_id,int,,10.0,0.0,NO,,SIM
sysmail_profile,name,nvarchar,128.0,,,NO,,NAO
sysmail_profile,description,nvarchar,256.0,,,YES,,NAO
sysmail_profile,last_mod_datetime,datetime,,,,NO,(getdate()),NAO
sysmail_profile,last_mod_user,nvarchar,128.0,,,NO,(suser_sname()),NAO
sysmail_profileaccount,profile_id,int,,10.0,0.0,NO,,SIM
sysmail_profileaccount,account_id,int,,10.0,0.0,NO,,SIM
sysmail_profileaccount,sequence_number,int,,10.0,0.0,YES,,NAO
sysmail_profileaccount,last_mod_datetime,datetime,,,,NO,(getdate()),NAO
sysmail_profileaccount,last_mod_user,nvarchar,128.0,,,NO,(suser_sname()),NAO
sysmail_query_transfer,uid,uniqueidentifier,,,,NO,,SIM
sysmail_query_transfer,text_data,nvarchar,-1.0,,,YES,,NAO
sysmail_query_transfer,create_date,datetime,,,,NO,(getdate()),NAO
sysmail_send_retries,conversation_handle,uniqueidentifier,,,,NO,,SIM
sysmail_send_retries,mailitem_id,int,,10.0,0.0,NO,,NAO
sysmail_send_retries,send_attempts,int,,10.0,0.0,NO,((1)),NAO
sysmail_send_retries,last_send_attempt_date,datetime,,,,NO,(getdate()),NAO
sysmail_server,account_id,int,,10.0,0.0,NO,,SIM
sysmail_server,servertype,nvarchar,128.0,,,NO,,SIM
sysmail_server,servername,nvarchar,128.0,,,NO,,NAO
sysmail_server,port,int,,10.0,0.0,NO,((25)),NAO
sysmail_server,username,nvarchar,128.0,,,YES,,NAO
sysmail_server,credential_id,int,,10.0,0.0,YES,,NAO
sysmail_server,use_default_credentials,bit,,,,NO,((0)),NAO
sysmail_server,enable_ssl,bit,,,,NO,((0)),NAO
sysmail_server,flags,int,,10.0,0.0,NO,((0)),NAO
sysmail_server,timeout,int,,10.0,0.0,YES,,NAO
sysmail_server,last_mod_datetime,datetime,,,,NO,(getdate()),NAO
sysmail_server,last_mod_user,nvarchar,128.0,,,NO,(suser_sname()),NAO
sysmail_servertype,servertype,nvarchar,128.0,,,NO,,SIM
sysmail_servertype,is_incoming,bit,,,,NO,((0)),NAO
sysmail_servertype,is_outgoing,bit,,,,NO,((1)),NAO
sysmail_servertype,last_mod_datetime,datetime,,,,NO,(getdate()),NAO
sysmail_servertype,last_mod_user,nvarchar,128.0,,,NO,(suser_sname()),NAO
sysmaintplan_log,task_detail_id,uniqueidentifier,,,,NO,,SIM
sysmaintplan_log,plan_id,uniqueidentifier,,,,YES,,NAO
sysmaintplan_log,subplan_id,uniqueidentifier,,,,YES,,NAO
sysmaintplan_log,start_time,datetime,,,,YES,,NAO
sysmaintplan_log,end_time,datetime,,,,YES,,NAO
sysmaintplan_log,succeeded,bit,,,,YES,,NAO
sysmaintplan_log,logged_remotely,bit,,,,NO,((0)),NAO
sysmaintplan_log,source_server_name,nvarchar,128.0,,,YES,,NAO
sysmaintplan_log,plan_name,nvarchar,128.0,,,YES,,NAO
sysmaintplan_log,subplan_name,nvarchar,128.0,,,YES,,NAO
sysmaintplan_logdetail,task_detail_id,uniqueidentifier,,,,NO,,NAO
sysmaintplan_logdetail,line1,nvarchar,256.0,,,NO,,NAO
sysmaintplan_logdetail,line2,nvarchar,256.0,,,YES,,NAO
sysmaintplan_logdetail,line3,nvarchar,256.0,,,YES,,NAO
sysmaintplan_logdetail,line4,nvarchar,256.0,,,YES,,NAO
sysmaintplan_logdetail,line5,nvarchar,256.0,,,YES,,NAO
sysmaintplan_logdetail,server_name,nvarchar,128.0,,,NO,,NAO
sysmaintplan_logdetail,start_time,datetime,,,,YES,,NAO
sysmaintplan_logdetail,end_time,datetime,,,,YES,,NAO
sysmaintplan_logdetail,error_number,int,,10.0,0.0,YES,,NAO
sysmaintplan_logdetail,error_message,nvarchar,-1.0,,,YES,,NAO
sysmaintplan_logdetail,command,nvarchar,-1.0,,,YES,,NAO
sysmaintplan_logdetail,succeeded,bit,,,,YES,,NAO
sysmaintplan_subplans,subplan_id,uniqueidentifier,,,,NO,,SIM
sysmaintplan_subplans,subplan_name,nvarchar,128.0,,,NO,,NAO
sysmaintplan_subplans,subplan_description,nvarchar,512.0,,,YES,,NAO
sysmaintplan_subplans,plan_id,uniqueidentifier,,,,NO,,NAO
sysmaintplan_subplans,job_id,uniqueidentifier,,,,NO,,NAO
sysmaintplan_subplans,msx_job_id,uniqueidentifier,,,,YES,(NULL),NAO
sysmaintplan_subplans,schedule_id,int,,10.0,0.0,YES,,NAO
sysmaintplan_subplans,msx_plan,bit,,,,NO,((0)),NAO
sysmanagement_shared_registered_servers_internal,server_id,int,,10.0,0.0,NO,,SIM
sysmanagement_shared_registered_servers_internal,server_group_id,int,,10.0,0.0,YES,,NAO
sysmanagement_shared_registered_servers_internal,name,nvarchar,128.0,,,NO,,NAO
sysmanagement_shared_registered_servers_internal,server_name,nvarchar,128.0,,,NO,,NAO
sysmanagement_shared_registered_servers_internal,description,nvarchar,2048.0,,,NO,,NAO
sysmanagement_shared_registered_servers_internal,server_type,int,,10.0,0.0,NO,,NAO
sysmanagement_shared_server_groups_internal,server_group_id,int,,10.0,0.0,NO,,SIM
sysmanagement_shared_server_groups_internal,name,nvarchar,128.0,,,NO,,NAO
sysmanagement_shared_server_groups_internal,description,nvarchar,2048.0,,,NO,,NAO
sysmanagement_shared_server_groups_internal,server_type,int,,10.0,0.0,NO,,NAO
sysmanagement_shared_server_groups_internal,parent_id,int,,10.0,0.0,YES,,NAO
sysmanagement_shared_server_groups_internal,is_system_object,bit,,,,YES,((0)),NAO
sysnotifications,alert_id,int,,10.0,0.0,NO,,NAO
sysnotifications,operator_id,int,,10.0,0.0,NO,,NAO
sysnotifications,notification_method,tinyint,,3.0,0.0,NO,,NAO
sysoperators,id,int,,10.0,0.0,NO,,NAO
sysoperators,name,nvarchar,128.0,,,NO,,NAO
sysoperators,enabled,tinyint,,3.0,0.0,NO,,NAO
sysoperators,email_address,nvarchar,100.0,,,YES,,NAO
sysoperators,last_email_date,int,,10.0,0.0,NO,,NAO
sysoperators,last_email_time,int,,10.0,0.0,NO,,NAO
sysoperators,pager_address,nvarchar,100.0,,,YES,,NAO
sysoperators,last_pager_date,int,,10.0,0.0,NO,,NAO
sysoperators,last_pager_time,int,,10.0,0.0,NO,,NAO
sysoperators,weekday_pager_start_time,int,,10.0,0.0,NO,,NAO
sysoperators,weekday_pager_end_time,int,,10.0,0.0,NO,,NAO
sysoperators,saturday_pager_start_time,int,,10.0,0.0,NO,,NAO
sysoperators,saturday_pager_end_time,int,,10.0,0.0,NO,,NAO
sysoperators,sunday_pager_start_time,int,,10.0,0.0,NO,,NAO
sysoperators,sunday_pager_end_time,int,,10.0,0.0,NO,,NAO
sysoperators,pager_days,tinyint,,3.0,0.0,NO,,NAO
sysoperators,netsend_address,nvarchar,100.0,,,YES,,NAO
sysoperators,last_netsend_date,int,,10.0,0.0,NO,,NAO
sysoperators,last_netsend_time,int,,10.0,0.0,NO,,NAO
sysoperators,category_id,int,,10.0,0.0,NO,,NAO
sysoriginatingservers,originating_server_id,int,,10.0,0.0,YES,((1)),NAO
sysoriginatingservers,originating_server,nvarchar,128.0,,,NO,,NAO
sysoriginatingservers,master_server,bit,,,,YES,((1)),NAO
syspolicy_conditions_internal,condition_id,int,,10.0,0.0,NO,,SIM
syspolicy_conditions_internal,name,nvarchar,128.0,,,NO,,NAO
syspolicy_conditions_internal,date_created,datetime,,,,YES,(getdate()),NAO
syspolicy_conditions_internal,description,nvarchar,-1.0,,,NO,(''),NAO
syspolicy_conditions_internal,created_by,nvarchar,128.0,,,NO,(suser_sname()),NAO
syspolicy_conditions_internal,modified_by,nvarchar,128.0,,,YES,,NAO
syspolicy_conditions_internal,date_modified,datetime,,,,YES,,NAO
syspolicy_conditions_internal,facet_id,int,,10.0,0.0,YES,,NAO
syspolicy_conditions_internal,expression,nvarchar,-1.0,,,YES,,NAO
syspolicy_conditions_internal,is_name_condition,smallint,,5.0,0.0,YES,((0)),NAO
syspolicy_conditions_internal,obj_name,nvarchar,128.0,,,YES,,NAO
syspolicy_conditions_internal,is_system,bit,,,,NO,((0)),NAO
syspolicy_configuration_internal,name,nvarchar,128.0,,,NO,,SIM
syspolicy_configuration_internal,current_value,sql_variant,0.0,,,NO,,NAO
syspolicy_execution_internal,policy_id,int,,10.0,0.0,YES,,NAO
syspolicy_execution_internal,synchronous,bit,,,,YES,,NAO
syspolicy_execution_internal,event_data,xml,-1.0,,,YES,,NAO
syspolicy_facet_events,management_facet_id,int,,10.0,0.0,NO,,NAO
syspolicy_facet_events,event_name,nvarchar,128.0,,,NO,,NAO
syspolicy_facet_events,target_type,nvarchar,128.0,,,NO,,NAO
syspolicy_facet_events,target_type_alias,nvarchar,128.0,,,NO,,NAO
syspolicy_management_facets,management_facet_id,int,,10.0,0.0,NO,,SIM
syspolicy_management_facets,name,nvarchar,-1.0,,,NO,,NAO
syspolicy_management_facets,execution_mode,int,,10.0,0.0,NO,,NAO
syspolicy_object_sets_internal,object_set_id,int,,10.0,0.0,NO,,SIM
syspolicy_object_sets_internal,object_set_name,nvarchar,128.0,,,NO,,NAO
syspolicy_object_sets_internal,facet_id,int,,10.0,0.0,YES,,NAO
syspolicy_object_sets_internal,is_system,bit,,,,NO,((0)),NAO
syspolicy_policies_internal,policy_id,int,,10.0,0.0,NO,,SIM
syspolicy_policies_internal,name,nvarchar,128.0,,,NO,,NAO
syspolicy_policies_internal,condition_id,int,,10.0,0.0,NO,,NAO
syspolicy_policies_internal,root_condition_id,int,,10.0,0.0,YES,,NAO
syspolicy_policies_internal,date_created,datetime,,,,NO,(getdate()),NAO
syspolicy_policies_internal,execution_mode,int,,10.0,0.0,NO,((0)),NAO
syspolicy_policies_internal,policy_category_id,int,,10.0,0.0,YES,,NAO
syspolicy_policies_internal,schedule_uid,uniqueidentifier,,,,YES,,NAO
syspolicy_policies_internal,description,nvarchar,-1.0,,,NO,(''),NAO
syspolicy_policies_internal,help_text,nvarchar,4000.0,,,NO,(''),NAO
syspolicy_policies_internal,help_link,nvarchar,2083.0,,,NO,(''),NAO
syspolicy_policies_internal,object_set_id,int,,10.0,0.0,YES,,NAO
syspolicy_policies_internal,is_enabled,bit,,,,NO,((0)),NAO
syspolicy_policies_internal,job_id,uniqueidentifier,,,,YES,,NAO
syspolicy_policies_internal,created_by,nvarchar,128.0,,,NO,(suser_sname()),NAO
syspolicy_policies_internal,modified_by,nvarchar,128.0,,,YES,,NAO
syspolicy_policies_internal,date_modified,datetime,,,,YES,,NAO
syspolicy_policies_internal,is_system,bit,,,,NO,((0)),NAO
syspolicy_policy_categories_internal,policy_category_id,int,,10.0,0.0,NO,,SIM
syspolicy_policy_categories_internal,name,nvarchar,128.0,,,NO,,NAO
syspolicy_policy_categories_internal,mandate_database_subscriptions,bit,,,,NO,((1)),NAO
syspolicy_policy_category_subscriptions_internal,policy_category_subscription_id,int,,10.0,0.0,NO,,SIM
syspolicy_policy_category_subscriptions_internal,target_type,nvarchar,128.0,,,NO,,NAO
syspolicy_policy_category_subscriptions_internal,target_object,nvarchar,128.0,,,NO,,NAO
syspolicy_policy_category_subscriptions_internal,policy_category_id,int,,10.0,0.0,NO,,NAO
syspolicy_policy_execution_history_details_internal,detail_id,bigint,,19.0,0.0,NO,,SIM
syspolicy_policy_execution_history_details_internal,history_id,bigint,,19.0,0.0,NO,,SIM
syspolicy_policy_execution_history_details_internal,target_query_expression,nvarchar,4000.0,,,NO,,NAO
syspolicy_policy_execution_history_details_internal,target_query_expression_with_id,nvarchar,4000.0,,,NO,,NAO
syspolicy_policy_execution_history_details_internal,execution_date,datetime,,,,NO,(getdate()),NAO
syspolicy_policy_execution_history_details_internal,result,bit,,,,NO,,NAO
syspolicy_policy_execution_history_details_internal,result_detail,nvarchar,-1.0,,,YES,,NAO
syspolicy_policy_execution_history_details_internal,exception_message,nvarchar,-1.0,,,YES,,NAO
syspolicy_policy_execution_history_details_internal,exception,nvarchar,-1.0,,,YES,,NAO
syspolicy_policy_execution_history_internal,history_id,bigint,,19.0,0.0,NO,,SIM
syspolicy_policy_execution_history_internal,policy_id,int,,10.0,0.0,NO,,NAO
syspolicy_policy_execution_history_internal,start_date,datetime,,,,NO,(getdate()),NAO
syspolicy_policy_execution_history_internal,end_date,datetime,,,,YES,,NAO
syspolicy_policy_execution_history_internal,result,bit,,,,NO,((0)),NAO
syspolicy_policy_execution_history_internal,is_full_run,bit,,,,NO,((1)),NAO
syspolicy_policy_execution_history_internal,exception_message,nvarchar,-1.0,,,YES,,NAO
syspolicy_policy_execution_history_internal,exception,nvarchar,-1.0,,,YES,,NAO
syspolicy_system_health_state_internal,health_state_id,bigint,,19.0,0.0,NO,,SIM
syspolicy_system_health_state_internal,policy_id,int,,10.0,0.0,NO,,NAO
syspolicy_system_health_state_internal,last_run_date,datetime,,,,NO,,NAO
syspolicy_system_health_state_internal,target_query_expression_with_id,nvarchar,400.0,,,NO,,NAO
syspolicy_system_health_state_internal,target_query_expression,nvarchar,-1.0,,,NO,,NAO
syspolicy_system_health_state_internal,result,bit,,,,NO,,NAO
syspolicy_target_set_levels_internal,target_set_level_id,int,,10.0,0.0,NO,,SIM
syspolicy_target_set_levels_internal,target_set_id,int,,10.0,0.0,NO,,NAO
syspolicy_target_set_levels_internal,type_skeleton,nvarchar,440.0,,,NO,,NAO
syspolicy_target_set_levels_internal,condition_id,int,,10.0,0.0,YES,,NAO
syspolicy_target_set_levels_internal,level_name,nvarchar,128.0,,,NO,,NAO
syspolicy_target_sets_internal,target_set_id,int,,10.0,0.0,NO,,SIM
syspolicy_target_sets_internal,object_set_id,int,,10.0,0.0,NO,,NAO
syspolicy_target_sets_internal,type_skeleton,nvarchar,440.0,,,NO,,NAO
syspolicy_target_sets_internal,type,nvarchar,128.0,,,NO,,NAO
syspolicy_target_sets_internal,enabled,bit,,,,NO,,NAO
sysproxies,proxy_id,int,,10.0,0.0,NO,,NAO
sysproxies,name,nvarchar,128.0,,,NO,,NAO
sysproxies,credential_id,int,,10.0,0.0,NO,,NAO
sysproxies,enabled,tinyint,,3.0,0.0,NO,,NAO
sysproxies,description,nvarchar,512.0,,,YES,,NAO
sysproxies,user_sid,varbinary,85.0,,,NO,,NAO
sysproxies,credential_date_created,datetime,,,,NO,,NAO
sysproxylogin,proxy_id,int,,10.0,0.0,NO,,NAO
sysproxylogin,sid,varbinary,85.0,,,YES,,NAO
sysproxylogin,flags,int,,10.0,0.0,NO,((0)),NAO
sysproxysubsystem,subsystem_id,int,,10.0,0.0,NO,,NAO
sysproxysubsystem,proxy_id,int,,10.0,0.0,NO,,NAO
sysschedules,schedule_id,int,,10.0,0.0,NO,,SIM
sysschedules,schedule_uid,uniqueidentifier,,,,NO,,NAO
sysschedules,originating_server_id,int,,10.0,0.0,NO,,NAO
sysschedules,name,nvarchar,128.0,,,NO,,NAO
sysschedules,owner_sid,varbinary,85.0,,,NO,,NAO
sysschedules,enabled,int,,10.0,0.0,NO,,NAO
sysschedules,freq_type,int,,10.0,0.0,NO,,NAO
sysschedules,freq_interval,int,,10.0,0.0,NO,,NAO
sysschedules,freq_subday_type,int,,10.0,0.0,NO,,NAO
sysschedules,freq_subday_interval,int,,10.0,0.0,NO,,NAO
sysschedules,freq_relative_interval,int,,10.0,0.0,NO,,NAO
